word	target	forms	processes	indicators	reactions	smile
mais	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
attends	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
lui	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
euh	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
en	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
plus	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
j'ai	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
les	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
preuves	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
quoi	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
j'ai	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
la	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
j'ai	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
la	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
bande	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
hein	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S4
euh	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S4
tu	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S4
peux	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S4
plus	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
euh	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
m'échapper	L/A	moquerie	fictionnalisation/jouer le jeu/disocurs rapporté fictif/trope communicationnel	voix souriante/prosodie	positive	S2
tu	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	S2
peux	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	S2
plus	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	S2
fuir	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	S2
quoi	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	X
à	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	X
savoir	L/A	autodérision/moquerie	fictionnalisation/référence partagée/trope communicationnel/jouer le jeu	prosodie	positive	S4
du						S0
coup						S0
à						S0
savoir						S0
personne						S0
n'a						S0
compris						S0
euh						S0
pourquoi						S0
on						S0
dit						S1
à						S1
savoir						S1
ouais						S1
voilà						S1
ouais						S1
ouais						S1
ouais						S2
c'est	A	moquerie	référence partagée	absence	positive	S2
un	A	moquerie	référence partagée	absence	positive	S2
gimmik	A	moquerie	référence partagée	absence	positive	S2
en	A	moquerie	référence partagée	absence	positive	S2
fait	A	moquerie	référence partagée	absence	positive	S2
hein	A	moquerie	référence partagée	absence	positive	S2
c'est	A	moquerie	référence partagée	absence	positive	S2
c'est	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
un	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
gimmik	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
euh	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
un	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
prof	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
euh	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
un	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
prof	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
qu'on	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
aime	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
beaucoup	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
euh	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
utilise	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
euh	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
constamment	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
quoi	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
à	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
savoir	A	moquerie	référence partagée/trope communicationnel	prosodie	positive	S2
enfin						S4
ouais						S1
ouais						S0
ça	A	moquerie	évaluation négative	prosodie	positive	S0
fait	A	moquerie	évaluation négative	prosodie	positive	S0
un	A	moquerie	évaluation négative	prosodie	positive	S0
peu	A	moquerie	évaluation négative	prosodie	positive	S0
flipper	A	moquerie	évaluation négative	prosodie	positive	S0
quand	A	moquerie	évaluation négative	prosodie	positive	S0
mê-						S0
remarque						S0
euh						S0
ça						S0
ça						S0
te						S0
met						S0
moins						S0
moins						S0
moins						S0
mal						S0
à						S0
l						S0
aise						S0
que						S0
zéro						S0
euh	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
est-ce	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
que	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
vous	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
comprenez	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
euh	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
est-ce	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
que	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
vous	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
comprenez	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
ce	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
que	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
vous	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
venez	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S0
de	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
de	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
d	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
ex-	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
d	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
exposer	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
euh	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
comme	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
fait	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
souvent	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
euh	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	S4
un	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	X
prof	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	X
ouais	A	moquerie	discours rapporté fictif/référence partagée	rire/prosodie	positive	X
ouais						X
euh	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	X
non	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	X
à	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	X
vrai	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	X
dire	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	X
non	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
euh	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
à	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
vrai	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
dire	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
non	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
je	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
parle	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
sans	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S2
réfléchir	A	moquerie	fictionnalisation/discours rapporté fictif	prosodie	positive	S1
mh						S0
mh						S0
ah						S0
ouais						S0
ah						S0
ouais						S0
exact						S0
par						S0
con-						S0
par						S0
contre						S0
qu-						S0
je						S0
tiens						S0
quand						S0
même						S0
à						S0
pf						S0
à						S0
préciser						S0
que						S0
il						S0
fait						S0
il						S0
fait						S0
il						S0
fait						S0
il						S0
fait						S0
quand						S0
même						S0
un						S0
peu						S0
chaud						S0
hein						S0
mh						S0
ouais						S0
c'est						S0
agréable						S0
je	S	situation	fictionnalisation	prosodie	positive	S0
vais	S	situation	fictionnalisation	prosodie	positive	S0
leur	S	situation	fictionnalisation	prosodie	positive	S0
demander	S	situation	fictionnalisation	prosodie	positive	S0
si	S	situation	fictionnalisation	prosodie	positive	S0
on	S	situation	fictionnalisation	prosodie	positive	S0
peut	S	situation	fictionnalisation	prosodie	positive	S0
venir	S	situation	fictionnalisation	prosodie	positive	S0
passer	S	situation	fictionnalisation	prosodie	positive	S0
un	S	situation	fictionnalisation	prosodie	positive	S0
week-end	S	situation	fictionnalisation	prosodie	positive	S0
ici	S	situation	fictionnalisation	prosodie	positive	S0
ouais						S0
ben						S4
pourquoi	I	moquerie	jouer le jeu/fictionnalisation	absence	positive	S1
pas	I	moquerie	jouer le jeu/fictionnalisation	absence	positive	S1
avec						S1
toi						S1
ben						S1
oui						S4
non						S4
ouais						S1
voilà						S1
ben						S1
ouais						S1
Antony						S0
Kevin						S0
pareil						S0
Kevin	A	moquerie	répétition	rire	positive	S4
mh						S0
excusez-moi						S0
pour						S0
les						S0
gros						S0
mots						S0
ouais						S0
j'ai						S0
pas						S0
fait						S0
attention						S0
hein						X
oui						X
m-						X
